0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg upstream_flooding,avg water_demand
5,10,6,6,6,4,5,5,7,4,5,5,6,9,6,8,6,5,6,5,5,5,6,6,5,6,5,6,6,5,5,6,5,6,6,5,6,6,5,6,5,10,5,5,5,7,7,6,9,6,5,5,6,6,6,5,5,7,6,6,7,5,9,5,4,7,7,6,5,7,5,5,5,6,6,4,7,6,6,6,5,6,5,6,6,4,6,5,5,6,5,7,10,5,6,5,7,6,5,5,-2.4130730318496827,-9.58249549996966
10,10,7,5,5,10,5,5,7,5,6,5,6,9,6,7,7,5,6,5,5,6,7,5,5,6,6,6,7,5,5,9,5,6,7,5,6,7,5,6,5,10,5,5,5,6,7,7,6,6,5,5,6,6,6,5,5,7,6,5,7,5,6,5,4,7,7,6,5,6,4,5,5,7,6,7,7,6,6,6,5,6,5,6,6,5,6,5,5,6,5,7,6,6,6,6,7,6,5,5,-1.4238063977074658,-10.103058779940335
5,5,6,6,7,4,5,5,7,5,6,5,5,6,6,8,6,5,6,5,6,5,7,6,5,6,5,7,6,5,5,7,6,5,6,5,6,6,5,6,5,5,6,5,5,7,6,4,6,6,5,4,5,5,6,5,5,7,6,5,7,6,9,5,4,7,7,6,5,7,5,5,5,7,6,7,6,8,6,5,4,5,5,6,6,5,6,5,5,6,5,7,6,5,6,6,7,6,5,5,-4.146224496452678,-9.335596785904071
10,5,6,6,5,5,6,5,7,5,6,5,6,6,6,8,6,5,6,5,6,5,7,6,5,6,5,7,7,5,5,6,5,6,6,5,6,6,5,6,5,5,5,5,5,7,9,7,6,6,5,5,6,5,6,5,5,7,6,5,7,5,6,5,4,7,7,6,5,7,4,5,5,7,6,7,7,9,6,6,5,9,5,6,6,5,6,5,5,6,5,7,5,6,6,6,7,6,5,5,-2.6445010313139323,-9.397297045406559
10,5,6,6,6,5,6,5,7,5,6,5,4,6,6,8,6,5,6,5,6,5,7,6,5,6,5,7,6,5,5,6,4,5,7,5,6,6,5,6,5,10,6,5,5,7,6,7,6,6,5,5,6,5,6,5,5,7,6,5,7,6,6,5,4,7,7,6,5,7,5,5,5,7,6,7,7,7,7,6,5,6,5,6,7,5,6,5,5,6,5,6,6,6,6,6,7,6,5,5,-2.2829320177542805,-9.725530368884193
10,10,6,9,5,5,6,5,7,5,6,5,6,6,6,8,6,5,6,5,6,6,7,6,5,6,5,7,6,5,5,9,5,6,7,5,6,6,5,6,5,10,5,5,5,7,6,7,6,6,5,5,6,5,6,10,5,7,6,5,7,5,6,5,7,7,7,6,5,7,4,10,5,7,6,7,7,6,7,6,5,6,5,6,6,5,6,5,5,6,5,7,5,6,6,6,6,6,5,5,-1.4691789087376075,-9.96079002946311
10,10,6,9,6,5,6,5,7,5,6,5,5,9,6,8,6,5,6,5,6,6,7,6,5,6,5,7,6,5,5,9,5,6,6,5,6,6,5,6,5,10,5,5,5,7,6,7,6,5,5,5,6,5,6,5,5,7,6,5,6,5,6,5,4,7,7,6,5,7,4,5,5,7,6,6,6,9,7,6,5,6,5,6,6,5,6,5,5,6,5,7,5,6,6,5,7,6,5,5,-1.5682384559896596,-9.85725536224696
10,10,6,9,5,6,6,5,7,5,6,5,6,6,6,8,6,5,6,5,6,6,7,6,5,6,5,7,6,5,5,9,6,6,7,5,6,6,5,6,5,10,5,5,5,7,6,7,6,6,5,5,6,10,6,5,5,7,6,5,7,5,6,5,4,7,7,6,5,7,4,5,5,7,6,7,7,7,7,6,5,6,5,6,6,5,6,5,5,6,5,7,5,6,6,6,6,6,5,6,-1.3210785922546617,-10.463384391031354
10,10,6,6,5,5,6,5,7,5,6,5,6,6,6,8,6,5,6,5,6,5,7,6,5,6,5,7,6,5,5,9,5,6,6,5,6,6,5,6,5,5,5,5,5,7,6,7,6,6,5,5,6,5,6,5,5,7,6,5,7,5,6,5,4,7,7,6,5,7,4,5,5,7,6,7,7,6,7,6,5,6,5,6,6,5,6,5,5,6,5,7,5,6,6,6,7,6,5,5,-1.5406544371646314,-9.860968364823377
10,10,6,6,6,5,7,5,7,5,6,5,7,6,6,8,6,5,6,5,6,6,7,6,5,6,5,7,6,5,5,6,5,6,7,5,6,6,5,6,5,10,5,5,5,7,6,7,6,6,5,5,6,5,6,5,5,7,6,5,7,6,6,5,4,7,7,6,5,7,4,5,5,7,6,7,7,7,4,6,5,6,5,6,7,5,6,5,5,6,5,6,6,6,6,6,7,6,5,5,-1.3344497376877809,-10.381496601946642
