0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.3505657804243297,0.3617350000796039,0.35737870458010884,0.35310852034340967,0.357596981402249,0.35359055384229815,0.36093401958876203,0.3587279482278526,0.35849810258494014,0.35849810258494014,0.36107637184639385,0.3607252758015635,0.3508572670628679,0.3605045955320555,0.3535554255569605,0.3525996077336808,0.3589458071548653,0.35844698929408414,0.36907243189918093,0.3655092192136173
