0,1,2,3
-1.1583314566362497,0.8131803299555798,0.989898989898988,0.49000000000000027
-1.8142206119795654,1.3037214138668698,0.9696969696969678,0.16
-0.21756904648469788,0.4839049151072324,0.999999999999998,1.0000000000000007
-1.9305083800368155,1.4456861183708407,0.9393939393939377,0.10999999999999999
-0.22489947577412392,0.4859408730488446,0.999999999999998,1.0000000000000007
-1.0751077035160856,0.7693227519383846,0.9797979797979779,0.5400000000000003
-1.677720492534399,1.187230322295035,0.9393939393939377,0.24000000000000007
-1.913175694070492,1.4087578652515538,0.9494949494949477,0.11999999999999998
-1.8696579450162514,1.375653901779608,0.9191919191919176,0.13999999999999999
-0.16767400369530827,0.44684860728360964,0.9797979797979779,1.0000000000000007
-0.24364703862206535,0.5083909023022347,0.9595959595959578,1.0000000000000007
-1.5371016398081145,1.0667838268071692,0.9292929292929276,0.3100000000000001
-0.2188211370080683,0.4842585102069858,0.999999999999998,1.0000000000000007
-1.653491753537119,1.1662472176595122,0.9494949494949477,0.25000000000000006
-1.7685446781158103,1.2699680679110072,0.9090909090909075,0.19000000000000003
-1.27636780031513,0.8856424106296582,0.9696969696969678,0.4300000000000002
-1.8950401020227428,1.3990685298816243,0.9494949494949477,0.12999999999999998
-0.2302721865224099,0.48659100110974485,0.999999999999998,1.0000000000000007
-1.504970370938891,1.0489836032838795,0.9494949494949477,0.3200000000000001
-0.1855570975283549,0.4680077877812555,0.9191919191919176,1.0000000000000007
-1.930276750649153,1.437416143287485,0.9595959595959578,0.10999999999999999
-1.317027720780537,0.9155420387712314,0.9393939393939377,0.4200000000000002
-1.8930340799269392,1.3960738440421365,0.9292929292929276,0.12999999999999998
-0.19904944028414642,0.4737386410991332,0.999999999999998,1.0000000000000007
-1.0857258732636121,0.7703572115926928,0.989898989898988,0.5300000000000002
-1.9446761389609852,1.4484489839892811,0.9797979797979779,0.10999999999999999
-0.2236602453096748,0.4857252395245836,0.999999999999998,1.0000000000000007
-0.2563094060823075,0.5140372049475408,0.9696969696969678,1.0000000000000007
-0.21374780939289392,0.48253208297577305,0.999999999999998,1.0000000000000007
-0.20403456963124994,0.47740667047651725,0.999999999999998,1.0000000000000007
