0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.35504611157515487,0.35836855052733624,0.3547385322574536,0.3462304365011695,0.35541847717078034,0.3572514859301767,0.35490704354509617,0.35286957892364323,0.35765819351567746,0.35684946319261535,0.3552400509082679,0.35471408662092113,0.35414081510659307,0.3567827504003594,0.35767575159309684,0.35770568577479067,0.3600307435457205,0.3494880044703229,0.3504407602320387,0.35337591346654595
