0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.3513030491186917,0.3615246327195401,0.3536279742813435,0.349962638513436,0.357596981402249,0.3593953599083699,0.36093401958876203,0.36000258417414605,0.35830445543902584,0.35830445543902584,0.35514391654545,0.3607252758015635,0.34531431682223357,0.3593646417311865,0.35441831111633,0.35713728438061143,0.3589458071548653,0.35790036860980123,0.368531607185296,0.3683396068162279
