epsilon_progress,nfe
0,0
44,100
215,1196
386,2286
532,3385
680,4483
826,5576
965,6675
1084,7773
1201,8871
1303,9967
1310,11351
1336,12359
1377,13367
1439,14375
1504,15381
1556,16389
1617,17394
1681,18395
1736,19402
1769,20410
1819,21418
1862,22424
1912,23432
1953,24437
1999,25443
2047,26448
2098,27456
2143,28462
2190,29470
2229,30478
2268,31486
2316,32493
2359,33501
2394,34509
2446,35516
2486,36523
2537,37530
2576,38538
2615,39546
2662,40554
2693,41561
2738,42569
2790,43577
2832,44585
2868,45592
2905,46600
2941,47607
2981,48615
3025,49623
3058,50631
3091,51637
3123,52643
3155,53647
3199,54655
3228,55661
3256,56666
3283,57674
3320,58681
3347,59689
3382,60697
3383,62123
3396,63755
3406,65387
3425,67019
3461,68651
3498,70283
3534,71915
3562,73547
3603,75179
3642,76811
3686,78443
3710,80073
3749,81704
3777,83336
3820,84968
3850,86597
3891,88229
3921,89859
3961,91491
3994,93121
4033,94753
4060,96384
4097,98013
4138,99644
4173,101276
4215,102906
4252,104536
4287,106165
4315,107795
4351,109427
4383,111059
4417,112689
4456,114319
4484,115951
4519,117583
4554,119214
4587,120845
4617,122477
4643,124109
4672,125741
4707,127372
4749,129004
4776,130636
4811,132268
4847,133900
4876,135529
4918,137159
4948,138791
4976,140422
5009,142053
5045,143685
5073,145317
5103,146948
5144,148580
5174,150212
5209,151844
5239,153475
5276,155106
5309,156737
5348,158369
5386,159999
5419,161631
5447,163263
5485,164895
5515,166525
5543,168155
5571,169787
5608,171419
5635,173049
5660,174681
5687,176313
5717,177945
5742,179575
5769,181205
5798,182837
5834,184469
5865,186100
5902,187731
5940,189361
5971,190993
6000,192625
6031,194257
6066,195889
6095,197520
6117,199151
6146,200782
6166,202414
6201,204046
6222,205676
6251,207307
6276,208938
6310,210570
6341,212201
6373,213833
6394,215465
6424,217097
6457,218729
6483,220361
6511,221993
6524,223625
6549,225257
6572,226889
6600,228521
6623,230152
6647,231784
6672,233415
6703,235047
6727,236679
6757,238311
6784,239943
6811,241574
6838,243206
6859,244837
6876,246468
6895,248099
6920,249730
6945,251362
6975,252994
7005,254626
7030,256258
7072,257889
7087,259521
7111,261152
7134,262783
7160,264414
7183,266046
7206,267677
7235,269308
7255,270940
7288,272571
7319,274202
7338,275832
7366,277464
7392,279096
7415,280727
7440,282359
7463,283991
7489,285622
7520,287252
7550,288884
7570,290514
7594,292146
7622,293775
7647,295407
7673,297039
7695,298671
7721,300301
7743,301932
7772,303561
7793,305192
7817,306822
7840,308454
7865,310086
7887,311718
7913,313350
7940,314982
7962,316612
7979,318244
8002,319876
8018,321507
8040,323137
8064,324768
8081,326399
8108,328031
8138,329663
8164,331295
8182,332923
8209,334555
8225,336186
8247,337818
8276,339448
8300,341078
8318,342709
8341,344341
8359,345971
8374,347601
8397,349233
8410,350865
8431,352497
8450,354129
8466,355761
8493,357392
8511,359018
8535,360649
8560,362281
8576,363913
8598,365545
8611,367176
8628,368808
8646,370439
8668,372071
8688,373700
8699,375332
8719,376963
8733,378595
8752,380226
8774,381858
8793,383489
8807,385121
8826,386753
8841,388385
8858,390017
8873,391647
8881,393276
8897,394905
8912,396536
8929,398168
8954,399796
8967,401426
8985,403057
9008,404688
9025,406320
9043,407952
9062,409583
9074,411215
9091,412847
9102,414479
9120,416108
9138,417739
9152,419371
9164,421003
9182,422635
9199,424267
9217,425899
9234,427527
9254,429158
9269,430788
9286,432417
9297,434047
9317,435679
9332,437308
9345,438938
9353,440569
9366,442201
9379,443833
9391,445463
9406,447095
9426,448727
9441,450359
9451,451991
9462,453623
9474,455255
9486,456887
9503,458519
9521,460149
9544,461779
9557,463408
9572,465039
9588,466671
9604,468303
9618,469935
9633,471564
9650,473194
9658,474825
9671,476455
9690,478084
9707,479714
9724,481346
9736,482976
9745,484608
9765,486240
9778,487872
9789,489504
9807,491134
9819,492766
9841,494398
9854,496030
9867,497657
9883,499289
9901,500918
9920,502549
9938,504181
9949,505813
9969,507444
9979,509075
9997,510705
10007,512337
10017,513969
10030,515601
10037,517232
10045,518864
10059,520495
10071,522127
10085,523758
10099,525388
10110,527020
10123,528650
10135,530281
10150,531912
10166,533540
10174,535169
10191,536801
10204,538432
10218,540061
10225,541693
10241,543325
10261,544955
10277,546586
10296,548218
10314,549850
10326,551481
10338,553112
10350,554744
10364,556376
10383,558008
10399,559637
10416,561266
10426,562896
10439,564528
10449,566160
10465,567790
10476,569421
10488,571053
10500,572683
10516,574314
10532,575946
10547,577578
10561,579210
10574,580840
10581,582469
10596,584101
10608,585732
10620,587362
10642,588994
10654,590625
10663,592257
10677,593889
10688,595521
10694,597152
10700,598784
10707,600414
10725,602045
10737,603677
10751,605309
10765,606937
10776,608569
10789,610196
10800,611827
10810,613459
10818,615091
10829,616723
10835,618353
10848,619985
10858,621615
10872,623247
10885,624877
10891,626509
10898,628141
10906,629773
10920,631403
10929,633034
10938,634665
10944,636296
10953,637925
10968,639557
10972,641189
10980,642821
10987,644453
10990,646084
10997,647716
11006,649345
11017,650976
11028,652608
11031,654239
11043,655871
11054,657500
11063,659132
11074,660763
11086,662395
11093,664027
11102,665659
11110,667289
11121,668920
11133,670552
11143,672183
11149,673814
11154,675444
11161,677076
11169,678705
11179,680336
11189,681967
11193,683599
11198,685230
11206,686862
11216,688494
11226,690125
11233,691757
11243,693387
11255,695019
11266,696651
11271,698283
11284,699915
11293,701544
11301,703174
11312,704805
11317,706437
11325,708067
11329,709698
11336,711329
11342,712958
11354,714589
11365,716221
11372,717852
11381,719484
11385,721116
11389,722748
11397,724378
11408,726009
11416,727639
11423,729271
11428,730903
11436,732535
11443,734165
11456,735797
11465,737429
11475,739061
11482,740693
11492,742325
11505,743957
11518,745589
11531,747220
11546,748849
11555,750480
11562,752109
11568,753741
11574,755373
11583,757005
11588,758636
11597,760267
11608,761899
11617,763529
11627,765160
11635,766789
11650,768421
11664,770052
11673,771684
11686,773316
11693,774948
11699,776580
11702,778212
11712,779844
11716,781476
11723,783108
11730,784740
11740,786372
11747,788004
11753,789635
11762,791265
11768,792897
11773,794529
11778,795782
11779,796950
11779,798116
11779,799283
11781,800450
11789,801616
11794,802784
11797,803952
11803,805120
11804,806286
11808,807454
11816,808621
11818,809787
11824,810953
11828,812119
11835,813285
11843,814453
11848,815618
11854,816784
11857,817951
11865,819117
11870,820283
11875,821451
11879,822618
11887,823786
11895,824953
11900,826120
11906,827288
11912,828456
11917,829624
11919,830792
11926,831959
11932,833124
11938,834291
11944,835459
11948,836627
11955,837794
11960,838962
11966,840130
11972,841298
11980,842463
11983,843630
11986,844798
11991,845965
11997,847133
12003,848299
12008,849467
12013,850635
12020,851802
12023,852969
12027,854137
12034,855302
12043,856469
12047,857635
12056,858803
12061,859971
12065,861138
12070,862306
12079,863473
12084,864636
12087,865803
12094,866969
12099,868137
12104,869304
12107,870472
12112,871640
12121,872804
12124,873972
12129,875140
12138,876308
12142,877476
12148,878643
12150,879811
12153,880978
12164,882146
12167,883314
12171,884479
12176,885647
12187,886815
12193,887981
12195,889148
12198,890315
12202,891483
12208,892651
12210,893819
12218,894987
12219,896155
12223,897323
12226,898489
12233,899655
12235,900822
12241,901989
12242,903156
12244,904321
12247,905486
12253,906654
12254,907821
12258,908986
12265,910154
12271,911320
12276,912487
12286,913655
12293,914822
12299,915990
12304,917158
12310,918326
12312,919494
12316,920661
12323,921829
12328,922994
12333,924162
12338,925329
12347,926497
12354,927665
12358,928833
12362,930001
12369,931169
12375,932337
12380,933505
12384,934673
12390,935839
12401,937007
12405,938174
12409,939339
12412,940505
12417,941673
12423,942841
12428,944009
12431,945177
12433,946345
12439,947512
12442,948679
12445,949846
12450,951014
12450,952182
12452,953348
12458,954516
12462,955684
12464,956852
12470,958020
12473,959186
12477,960353
12481,961519
12492,962687
12496,963852
12500,965020
12501,966188
12503,967356
12508,968524
12510,969692
12518,970858
12520,972025
12522,973193
12527,974360
12535,975528
12537,976695
12541,977862
12543,979029
12544,980196
12547,981364
12552,982529
12558,983696
12561,984861
12568,986028
12576,987195
