epsilon_progress,nfe
0,0
39,100
216,1193
390,2290
555,3388
706,4484
836,5583
959,6677
1065,7774
1184,8867
1287,9962
1293,10966
1305,12114
1342,13262
1393,14410
1455,15558
1515,16704
1581,17850
1650,18998
1696,20144
1761,21292
1809,22439
1864,23585
1925,24733
1981,25881
2036,27029
2086,28176
2140,29323
2189,30471
2232,31618
2276,32765
2324,33912
2369,35060
2409,36208
2451,37355
2488,38503
2529,39650
2561,40798
2601,41946
2652,43093
2701,44241
2740,45389
2784,46536
2831,47681
2876,48828
2916,49974
2953,51122
2992,52270
3022,53418
3060,54565
3094,55712
3129,56860
3174,58006
3221,59153
3261,60300
3293,61448
3331,62596
3372,63744
3415,64892
3452,66040
3479,67187
3497,68431
3508,70218
3524,72004
3544,73790
3569,75578
3596,77364
3632,79152
3672,80940
3714,82726
3762,84514
3804,86301
3844,88089
3873,89875
3913,91661
3947,93449
3987,95236
4039,97024
4068,98811
4098,100599
4146,102385
4181,104173
4227,105961
4260,107748
4294,109535
4331,111323
4363,113111
4399,114899
4433,116687
4467,118475
4500,120263
4537,122050
4562,123837
4598,125623
4626,127410
4656,129198
4682,130985
4706,132771
4743,134558
4782,136345
4821,138129
4854,139916
4880,141704
4919,143491
4947,145277
4990,147065
5041,148851
5076,150636
5115,152423
5148,154208
5183,155995
5223,157781
5251,159569
5282,161357
5324,163145
5353,164933
5380,166719
5410,168507
5447,170291
5474,172079
5508,173867
5548,175653
5582,177441
5604,179229
5632,181017
5667,182804
5697,184592
5728,186378
5761,188166
5791,189954
5819,191742
5843,193529
5864,195315
5896,197103
5930,198890
5955,200677
5991,202463
6025,204250
6061,206037
6088,207825
6119,209613
6148,211400
6175,213188
6201,214976
6236,216764
6260,218552
6288,220339
6312,222127
6341,223915
6360,225701
6381,227486
6405,229274
6439,231062
6460,232849
6482,234637
6506,236423
6528,238211
6547,239997
6570,241785
6601,243573
6627,245360
6656,247147
6680,248933
6707,250721
6742,252506
6769,254294
6801,256082
6824,257869
6848,259655
6878,261443
6902,263231
6929,265019
6953,266806
6977,268594
7003,270382
7031,272170
7059,273958
7080,275746
7107,277534
7118,279322
7137,281110
7164,282897
7185,284685
7212,286472
7232,288260
7249,290047
7268,291833
7288,293619
7316,295407
7340,297195
7358,298983
7388,300770
7401,302558
7422,304346
7440,306134
7463,307919
7488,309706
7510,311492
7528,313279
7558,315064
7583,316851
7612,318639
7638,320425
7664,322213
7684,324001
7706,325788
7727,327576
7750,329364
7767,331151
7790,332937
7818,334724
7837,336511
7861,338299
7878,340086
7899,341872
7917,343656
7938,345443
7969,347231
7987,349018
8008,350806
8032,352594
8044,354381
8059,356169
8077,357955
8092,359743
8117,361530
8138,363318
8164,365105
8182,366893
8201,368679
8219,370465
8235,372252
8253,374040
8259,375825
8283,377613
8305,379401
8327,381188
8348,382976
8357,384763
8380,386550
8405,388338
8431,390124
8446,391912
8465,393697
8488,395483
8504,397271
8530,399059
8548,400847
8573,402635
8587,404422
8606,406210
8627,407998
8636,409786
8653,411574
8669,413361
8689,415149
8705,416937
8726,418724
8744,420509
8762,422297
8778,424083
8797,425870
8817,427653
8840,429441
8854,431228
8876,433016
8886,434804
8911,436589
8922,438377
8934,440165
8954,441953
8971,443739
8998,445526
9021,447310
9041,449098
9063,450886
9081,452674
9102,454461
9119,456249
9141,458036
9169,459824
9188,461612
9203,463400
9216,465188
9234,466976
9252,468764
9265,470552
9277,472336
9290,474123
9305,475911
9326,477697
9336,479484
9349,481272
9364,483060
9376,484848
9391,486635
9409,488423
9431,490211
9447,491998
9469,493785
9479,495570
9490,497357
9503,499145
9512,500931
9525,502718
9537,504504
9545,506292
9555,508080
9578,509867
9592,511655
9613,513441
9632,515229
9647,517017
9657,518805
9672,520593
9687,522381
9708,524169
9723,525957
9732,527744
9745,529532
9767,531319
9774,533107
9784,534894
9798,536681
9819,538469
9840,540257
9853,542044
9868,543830
9884,545618
9898,547405
9911,549193
9925,550981
9942,552766
9953,554554
9967,556341
9975,558129
9986,559914
9999,561701
10011,563489
10023,565277
10044,567064
10059,568852
10072,570640
10084,572427
10098,574215
10109,576003
10121,577791
10132,579577
10152,581365
10169,583153
10182,584939
10198,586726
10214,588514
10220,590300
10228,592087
10238,593873
10256,595661
10273,597449
10285,599237
10299,601021
10313,602808
10321,604596
10334,606382
10347,608169
10355,609957
10369,611745
10385,613532
10397,615320
10411,617108
10427,618894
10438,620682
10447,622470
10456,624257
10466,626045
10475,627833
10484,629621
10498,631409
10513,633194
10525,634982
10539,636770
10556,638555
10573,640342
10584,642130
10591,643917
10608,645705
10622,647491
10630,649276
10643,651064
10654,652851
10659,654639
10667,656427
10678,658214
10691,660001
10700,661787
10712,663574
10724,665362
10733,667150
10747,668938
10758,670726
10765,672514
10771,674302
10779,676090
10795,677878
10804,679666
10816,681453
10823,683241
10835,685029
10847,686817
10863,688605
10876,690393
10884,692181
10898,693968
10906,695756
10912,697543
10927,699331
10935,701119
10944,702907
10955,704693
10966,706477
10971,708264
10979,710052
10991,711840
11004,713625
11012,715413
11028,717200
11038,718988
11049,720776
11064,722564
11091,724351
11105,726139
11114,727926
11125,729714
11134,731501
11145,733289
11155,735076
11167,736864
11177,738652
11192,740440
11202,742228
11212,744014
11221,745801
11230,747589
11240,749376
11254,751164
11263,752949
11276,754735
11289,756521
11302,758308
11315,760095
11330,761883
11339,763669
11347,765454
11357,767241
11367,769029
11377,770816
11389,772603
11397,774390
11409,776178
11418,777965
11428,779753
11440,781541
11447,783329
11461,785117
11474,786903
11483,788691
11499,790479
11511,792267
11529,794055
11535,795843
11550,797630
11563,799416
11579,801204
11598,802990
11608,804778
11625,806566
11636,808352
11646,810140
11652,811928
11656,813716
11666,815503
11672,817288
11682,819074
11700,820862
11714,822648
11727,824435
11734,826223
11743,828011
11754,829796
11761,831583
11775,833370
11798,835158
11807,836946
11822,838734
11834,840522
11848,842310
11858,844098
11867,845886
11874,847674
11883,849460
11896,851248
11910,853035
11924,854823
11934,856609
11944,858394
11958,860180
11969,861968
11979,863755
11987,865543
11996,867331
12005,869119
12017,870906
12023,872694
12030,874482
12038,876267
12050,878053
12061,879841
12069,881628
12077,883416
12083,885204
12090,886992
12098,888780
12101,890568
12108,892356
12121,894142
12132,895930
12140,897717
12152,899505
12161,901293
12170,903081
12176,904869
12186,906655
12200,908442
12211,910230
12219,912017
12227,913805
12234,915593
12241,917381
12255,919169
12264,920956
12271,922744
12278,924532
12286,926320
12294,928108
12301,929895
12309,931683
12319,933471
12328,935257
12332,937042
12340,938830
12348,940617
12350,942404
12359,944192
12374,945979
12383,947767
12399,949553
12412,951340
12421,953128
12430,954914
12436,956702
12448,958489
12459,960277
12468,962064
12468,963855
12469,964878
12469,965902
12469,966924
12472,967948
12473,968972
12474,969994
12475,971018
12479,972042
12480,973066
12480,974090
12484,975114
12484,976138
12489,977162
12490,978186
12493,979210
12493,980234
12496,981258
12500,982282
12503,983306
12507,984330
12512,985354
12517,986378
12518,987401
12521,988425
12524,989449
12529,990473
12530,991497
12538,992519
12541,993543
12545,994566
12550,995590
12555,996614
12558,997638
12560,998662
12565,999686
12569,1000710
12570,1001732
12574,1002756
12576,1003780
12582,1004804
12589,1005828
12597,1006851
12606,1007875
12610,1008899
12618,1009923
12623,1010947
12629,1011971
12637,1012995
12638,1014019
12643,1015042
12646,1016066
12651,1017089
12652,1018112
12655,1019136
12659,1020159
12664,1021181
12669,1022205
12674,1023229
12681,1024253
12685,1025277
12691,1026301
12694,1027325
12697,1028349
12702,1029373
12710,1030396
12717,1031418
12719,1032442
12722,1033466
12726,1034488
12729,1035512
12733,1036536
12738,1037560
12744,1038584
12751,1039607
12756,1040630
12758,1041654
12762,1042678
12769,1043700
12773,1044722
12776,1045746
12779,1046770
12785,1047794
12787,1048818
12795,1049842
12797,1050866
12805,1051890
12811,1052914
12815,1053938
12818,1054962
12821,1055986
12826,1057010
12833,1058033
12838,1059057
12840,1060081
12846,1061105
12852,1062129
12860,1063151
12863,1064175
12870,1065197
12874,1066221
12875,1067244
12881,1068268
12885,1069292
12892,1070316
12898,1071340
12904,1072364
12911,1073388
12917,1074411
12923,1075434
12924,1076456
12927,1077480
12935,1078504
12941,1079528
12943,1080552
12946,1081576
12952,1082597
12956,1083620
12961,1084644
12968,1085668
12970,1086690
12973,1087713
12976,1088737
12980,1089760
12982,1090783
12988,1091807
12990,1092831
12993,1093855
13000,1094879
13006,1095903
13010,1096924
13016,1097947
13018,1098971
13022,1099995
13024,1101019
13030,1102043
13034,1103067
13037,1104091
13046,1105115
13052,1106139
13054,1107163
13057,1108187
13058,1109211
13062,1110235
13067,1111259
13068,1112283
13070,1113307
13072,1114331
13075,1115355
13082,1116379
13083,1117403
13090,1118426
13095,1119450
13098,1120474
13102,1121498
13105,1122521
13107,1123542
13111,1124565
13118,1125589
13124,1126613
13132,1127637
13138,1128661
13145,1129684
13148,1130708
13152,1131732
13158,1132756
13163,1133780
13168,1134803
13172,1135826
13177,1136850
13181,1137874
13189,1138898
13192,1139921
13196,1140945
13200,1141969
13203,1142992
13207,1144016
13210,1145040
13217,1146061
13222,1147085
13227,1148109
13231,1149132
13235,1150155
13242,1151179
13246,1152203
13250,1153227
13252,1154251
13253,1155274
13257,1156298
13262,1157322
13266,1158345
13271,1159369
13276,1160393
13281,1161417
13286,1162441
13291,1163463
13296,1164487
13297,1165511
13301,1166535
13306,1167559
13308,1168580
13312,1169603
13313,1170627
13319,1171651
13324,1172673
13327,1173695
13328,1174719
13331,1175742
13334,1176765
13341,1177789
13343,1178813
13349,1179837
13353,1180861
13357,1181881
13362,1182904
13366,1183928
13369,1184952
13373,1185975
13379,1186998
13381,1188022
13382,1189046
13385,1190070
13393,1191093
13396,1192115
13399,1193139
13402,1194163
13406,1195187
13415,1196211
13419,1197235
13423,1198259
13426,1199281
13430,1200305
13433,1201329
13436,1202353
13439,1203376
13441,1204398
13447,1205422
13450,1206446
13454,1207469
13458,1208493
13459,1209515
13465,1210539
13472,1211563
13481,1212587
13487,1213611
13490,1214635
13494,1215658
13497,1216682
13504,1217706
13508,1218730
13514,1219754
13519,1220777
13525,1221801
13531,1222825
13533,1223849
13537,1224873
13539,1225897
13540,1226921
13544,1227943
13549,1228967
13552,1229990
13557,1231014
13559,1232038
13559,1233062
13561,1234086
13566,1235110
13573,1236131
13575,1237155
13580,1238179
13583,1239203
13586,1240227
13589,1241250
13591,1242274
13593,1243298
13595,1244322
13602,1245346
13605,1246370
13607,1247394
13610,1248418
13613,1249442
13616,1250464
13622,1251488
13625,1252512
13630,1253536
13636,1254560
13638,1255584
13641,1256608
13642,1257629
13644,1258653
13648,1259677
13654,1260701
13657,1261725
13661,1262749
13668,1263773
13670,1264796
13672,1265819
13676,1266842
13680,1267866
13685,1268890
13688,1269914
13689,1270937
13692,1271961
13700,1272985
13706,1274009
13706,1275033
13710,1276057
13715,1277081
13715,1278105
13716,1279129
13722,1280153
13722,1281177
13724,1282201
13726,1283225
13727,1284249
13731,1285273
13736,1286297
13742,1287321
13746,1288345
13747,1289369
13748,1290391
13750,1291415
13753,1292437
13756,1293461
13759,1294485
13761,1295509
13761,1296533
13765,1297557
13768,1298581
13769,1299605
13770,1300629
13774,1301653
13778,1302676
13784,1303699
13787,1304723
13793,1305746
13800,1306770
13803,1307794
13806,1308818
13807,1309842
13813,1310865
13814,1311889
13816,1312913
13816,1313937
13822,1314961
13823,1315985
13827,1317007
13829,1318031
13833,1319054
13837,1320077
13841,1321101
13842,1322125
13844,1323147
13847,1324171
13853,1325193
13856,1326216
13861,1327239
