epsilon_progress,nfe
0,0
38,100
226,1198
406,2294
556,3393
711,4489
849,5588
970,6685
1084,7776
1213,8869
1302,9959
1312,11301
1357,12761
1429,14224
1513,15687
1609,17150
1695,18612
1770,20074
1852,21535
1924,22997
1991,24461
2055,25925
2122,27388
2186,28852
2245,30314
2317,31776
2373,33240
2422,34704
2474,36163
2525,37627
2590,39089
2638,40553
2686,42016
2740,43479
2783,44943
2845,46406
2895,47869
2946,49333
2981,50797
3045,52260
3092,53724
3146,55187
3200,56650
3252,58114
3292,59688
3303,61283
3319,62879
3346,64475
3373,66070
3400,67666
3439,69260
3476,70855
3507,72451
3549,74047
3587,75643
3626,77239
3670,78834
3713,80430
3757,82026
3785,83622
3815,85215
3846,86811
3875,88405
3917,90001
3954,91596
3996,93192
4041,94788
4087,96383
4118,97978
4146,99572
4177,101168
4197,102763
4230,104359
4258,105953
4289,107549
4324,109144
4364,110738
4383,112334
4423,113930
4461,115525
4483,117120
4513,118714
4543,120309
4571,121903
4594,123499
4618,125094
4647,126690
4676,128285
4702,129880
4725,131475
4750,133071
4778,134665
4810,136261
4840,137857
4864,139452
4893,141048
4925,142641
4955,144233
4984,145828
5015,147423
5040,149019
5058,150612
5079,152208
5101,153804
5137,155399
5156,156995
5176,158591
5210,160187
5239,161781
5262,163375
5283,164971
5302,166567
5327,168163
5363,169759
5384,171355
5406,172951
5423,174547
5453,176143
5482,177739
5500,179332
5519,180927
5538,182522
5565,184118
5586,185714
5614,187310
5638,188906
5658,190502
5689,192098
5726,193690
5755,195285
5780,196881
5807,198474
5831,200070
5856,201664
5885,203258
5913,204854
5927,206449
5950,208045
5969,209640
5987,211233
6015,212827
6040,214422
6059,216017
6086,217613
6104,219209
6130,220805
6160,222399
6179,223995
6196,225589
6224,227184
6248,228780
6272,230376
6294,231971
6318,233566
6337,235162
6354,236758
6371,238354
6385,239950
6408,241545
6429,243141
6450,244736
6470,246332
6485,247927
6497,249523
6523,251119
6554,252712
6580,254306
6605,255901
6624,257496
6647,259092
6671,260687
6697,262282
6717,263877
6737,265473
6752,267068
6771,268662
6792,270258
6808,271853
6827,273446
6849,275042
6865,276638
6882,278234
6897,279830
6916,281426
6938,283022
6959,284614
6973,286210
6985,287804
