upstream_flooding,water_demand,electricity_demand
-1.5858798732198516,-10.48703658664786,-0.6006356948166565
-2.1307603134721687,-9.683365804949569,-0.5332468322132407
-24.780884110350183,-9.269542049905278,-0.017827863883469356
-34.12509651487805,-9.336155348198565,-0.0030892091150398855
-23.280064308131337,-9.316652338210636,-0.022468547548272575
-13.145231798960657,-9.083585702132218,-0.11940194424299395
-19.743881998899,-9.230501651412672,-0.040422620054623264
-14.07706384979695,-9.541680750048789,-0.07685840434398511
-10.769454330221041,-9.085855190394515,-0.14725808037882623
-23.18365199302724,-9.337857394876563,-0.02245595281565804
-2.4638740587526162,-9.48358242067095,-0.5420842702500659
-47.24089271914022,-9.451456861746845,-0.0002981637933714496
-4.556373500349288,-9.08934732356359,-0.508568136140211
-14.523783331292357,-9.130762565610876,-0.0944137869437602
-1.753143835679163,-10.050949799407277,-0.5699574465004218
-3.6506130420948923,-9.35942120806597,-0.47754695368009953
-32.453998176113345,-9.371122097677173,-0.004239848520451539
-6.9928354174015555,-9.089757601969964,-0.34525537953492647
-29.013991982455046,-9.366653224550879,-0.007926967378458619
-36.405488065824045,-9.41590663275322,-0.002100195972918555
-24.008559518064676,-9.543312992352739,-0.0166390619608903
-21.669194697731257,-9.230891333234238,-0.03003369040586674
-11.3074601810758,-9.017534540544231,-0.16456765438224094
-38.91560366049207,-9.4302,-0.0010871013248548765
-10.735291304930783,-9.098011098963765,-0.17946260322708316
-17.851645656742917,-9.60354308634085,-0.0398073477119238
-31.90873947848387,-9.368418533844968,-0.004993215748987592
-17.018319453975675,-9.111850746446002,-0.06372367681572023
-37.022196532267074,-10.245612658999256,-0.0015636835934623088
-19.919381413982627,-9.18495991833908,-0.038894027391760205
-12.049459374753289,-9.009385824430252,-0.14645673583186886
-27.871336725093617,-9.325971637665377,-0.01032364455339257
-10.734164897852937,-9.089921729322606,-0.18176097440508254
-2.2246727128390957,-9.668373734528595,-0.530238916688488
-3.336300449360952,-9.395283180546242,-0.4818856110535103
-5.5904841268104,-9.13495328451063,-0.43008235546544576
-28.443483144868665,-9.275039914608108,-0.009826871449014979
-13.042764120896631,-9.166634926571206,-0.11703690574978988
-21.24505513516302,-9.27156719831828,-0.030429712531433083
-1.579767118708897,-10.490204540450923,-0.5999849632864244
-5.605601512766705,-9.035304071256382,-0.4746064247902205
-8.292816153048276,-9.322438337988602,-0.21096879706727295
-5.624849387657312,-8.95076954673535,-0.5031308658862862
-26.497862046972898,-9.25409209784905,-0.013851184540837709
-7.545326439686875,-9.273807260259728,-0.25505843056210725
-4.909806828419482,-9.138510573647894,-0.4883466827284536
-8.270625296177446,-9.017679067401685,-0.2534665654446423
-8.31293741903412,-8.990964568501866,-0.293110633240749
-5.632749204562113,-8.955059538271064,-0.5029448970354296
-5.475669855175682,-8.952539877632734,-0.5073872587138004
-15.924261503106882,-9.186877893812763,-0.07594475581933352
-14.601239946987047,-9.392177749113202,-0.07750523270282389
-2.119847041314873,-9.613152645107792,-0.5446529927461927
-3.21557170157826,-10.806271727291135,-0.42584240264169193
-16.07877308001268,-9.23606250050171,-0.07267786154382608
-17.14105693783267,-9.476114215884841,-0.04969037044371012
-24.534203596733533,-9.246736411318835,-0.0187186510995187
-16.901360884339418,-9.230289925289272,-0.06368993243994038
-6.712197375991638,-11.366348979379282,-0.23717174689306408
-26.85445298323159,-9.320174411247011,-0.011535147668062299
-16.19915568605522,-9.217657359187383,-0.0710354954388784
-20.45770591819758,-9.230142130220855,-0.03599078819625514
-6.620522025859954,-8.984672204120587,-0.40734046333089313
-36.81605075904743,-9.501638048083594,-0.0016817992097506672
-1.9217893916138238,-9.767337787102191,-0.5543884121056949
-16.61473319439846,-9.19793871157725,-0.0674782324011725
-37.078871345715484,-9.415937129749375,-0.0016684608561729779
-41.196089372526316,-9.419480108910454,-0.0007244796180321182
-7.206770271919137,-9.031657988175342,-0.3319920935446781
-14.822626587143855,-9.122369333640068,-0.0891364831921309
-14.685077220520524,-9.19387516868476,-0.09079604772520253
-22.386409657444364,-9.247487730147112,-0.026406017779101242
-17.181205844211064,-9.147667131514394,-0.062471681593470295
-21.439267521861083,-9.225708827847,-0.03144837627222266
-18.830672890073412,-9.564582350463267,-0.03782366290460779
-26.057316411384374,-9.597785930895201,-0.010823581330030975
-31.311363559122153,-9.577598081409123,-0.005319970150760543
-26.81692711127242,-9.699768509805079,-0.010254508361254995
-20.440599267572406,-9.269185795949612,-0.035009839940560276
-72.351308562547,-10.08188899273859,0.0
-23.247788755369832,-10.436143661097896,-0.02036205985179062
-10.40618382339651,-9.044399604571456,-0.19632513759019424
-9.3404888725614,-9.032818132742984,-0.24818767905227618
-23.05912993974914,-9.234036413458103,-0.024689132522579534
-2.1904132794212265,-9.54208837054011,-0.543481724760989
-27.71381499248618,-9.445715787421415,-0.009991346909738746
-14.66097540263195,-9.273665887234896,-0.08011941324404387
-1.8717747316538667,-9.827976715941855,-0.562273997069615
-28.576148242639153,-9.297282724787477,-0.00954637136494167
-12.553566524798676,-9.080146864466382,-0.13517522243779273
-28.470004143965802,-9.341102794375667,-0.009500930373361055
-22.844404604731686,-9.278791790503448,-0.02514957006989276
-36.54159847031049,-9.448139048603945,-0.0020273982026928488
-23.63443193471617,-9.256458184119479,-0.021286900970145198
-5.708281839134055,-8.923797302340466,-0.5020432840899702
-6.27143314965118,-9.00564959244095,-0.4397833107231543
-9.737047162157697,-9.320645980111797,-0.169607366172311
-2.3748539319981483,-9.556574820386665,-0.5187722117668818
-5.553484069820435,-11.76640394986893,-0.28737444442047977
-24.67540769880652,-9.279356421631888,-0.0179326124454155
-20.151062915800882,-9.276714829556157,-0.037073515856255075
-19.81196786048323,-9.191566408998954,-0.040694440147948555
-16.92933896023361,-9.399729754319745,-0.05596439540443723
-18.297759719475888,-9.441573704639493,-0.042253840953325975
-51.723073810939965,-9.610822712171448,-0.00010104357655542904
-16.48348763752011,-9.17150684804345,-0.06903683630716514
-8.342332825387576,-9.063209015259961,-0.2375353042442239
-9.921199163725397,-9.027817689800992,-0.2122110714655949
-20.33282378307891,-9.240123458582751,-0.035763597218864414
-4.8558923331500665,-9.152431515158407,-0.4607637424151828
-23.150818525792673,-9.232698171946897,-0.02409776082658172
-28.48341676154807,-9.314561325360355,-0.009486693213352517
-27.77608672754461,-9.255340522879957,-0.010892987591225648
-17.840551939987275,-9.159175229766776,-0.05723549569164849
-35.02504363389265,-9.40951160048469,-0.002669681798209899
-14.51572177334748,-9.151676419056086,-0.09501204453579357
-2.5047810112449325,-9.423120384333831,-0.5368913887384549
-42.78699333049311,-9.446804304870195,-0.0006632039895024111
-23.32687496336778,-9.433167850746129,-0.019479205173499818
-26.29455897609715,-9.302461275980184,-0.013418564404468222
