upstream_flooding,water_demand,electricity_demand
-1.5811233105661993,-10.501246147397852,-0.5988096831071922
-15.62116858996055,-9.131791922376124,-0.07886740450523728
-7.45936768019838,-10.685441078997739,-0.26957412979732553
-3.162431125191652,-9.331107517054777,-0.5329014285000995
-9.493917014184676,-9.070480509611368,-0.22806784279988518
-21.30063195923365,-9.18382975382871,-0.03212736884375547
-1.552906542770566,-10.574470813181431,-0.6104647974868037
-25.628039895388834,-9.250000367669708,-0.015307380759414369
-23.919063283027,-9.292913419622499,-0.020145514964378854
-7.11998560000816,-8.977146611517831,-0.3345156256652208
-15.50239049771758,-9.166350934137231,-0.08217870462551548
-31.782027534289387,-9.424506820327785,-0.004657501087127687
-22.124576056311998,-9.22737108141873,-0.027648978051452867
-21.905590599957794,-9.236545652963711,-0.028274860715811114
-52.184032640321064,-9.5424,-7.740269403175065e-05
-21.38617718784042,-9.317065386273592,-0.029990779811290016
-25.344581726383613,-9.250783824692734,-0.01693664437154328
-5.527012207417354,-9.25578330790449,-0.36254040063201454
-8.443188479845894,-8.97083045621414,-0.25475578580944835
-1.7364306355270591,-10.058454752843469,-0.5732603087832758
-6.399748685836625,-8.939037899994087,-0.4258489114222317
-31.097881698922027,-9.318198548668637,-0.0059246986522917865
-25.38831095861137,-9.25113000968309,-0.01679804354696595
-5.32981248615571,-9.253341509288715,-0.3791355218907312
-22.958964482370213,-9.231654680983512,-0.02443744959556357
-5.484535185530377,-8.95005870311004,-0.48617037157113474
-19.192360621554123,-9.390549975407597,-0.04111310501275976
-40.76995359291713,-9.465599999999998,-0.0008799598452164606
-4.520422659328501,-9.139660496598411,-0.5102185678264686
-27.983437164767142,-9.281467279144485,-0.010740759682205718
-2.219366187019352,-9.556144597424568,-0.5445645758297369
-26.937843541854157,-9.348541823490418,-0.012444068001657371
-1.9419925421971183,-9.765920331215261,-0.5562347598044319
-27.132596875840207,-9.295713194227105,-0.011391281632525981
-2.231780153603172,-9.588446980896473,-0.5356512972057074
-9.509717206384366,-9.047320864063503,-0.19447420824764172
-32.21722606304498,-9.323187413913853,-0.0046705069594535275
-22.10597505079661,-9.233313128981543,-0.028424710636540815
-22.94396525429204,-9.240159599197732,-0.023545108069452567
-1.6815944185781815,-10.153048752299357,-0.580259952833442
