upstream_flooding,water_demand,upstream_flooding_std,water_demand_std
-3.704443284766081,-9.157918358433811,1.446650952415877,0.9773681201668402
-3.227678060992712,-9.23087338161558,1.2873794609852238,1.0137487679645665
-2.568031889505046,-9.391441756713053,0.9481877146774993,0.9470493218772017
-1.964524747259753,-9.71194125979522,0.6757292711021935,0.996458860853216
-1.9481227871462223,-9.72639639995153,0.5942152772154552,0.9760346016540639
-1.8070018194933146,-9.93859267964631,0.5441539864963364,0.8918657932370263
-1.8072203133464382,-9.9240074543401,0.5668902620218144,0.9446110723434654
-1.6184880498742487,-10.390057376390498,0.5008827156464303,0.8707925316342687
-4.225446938465409,-9.06202812584649,1.616384889269317,1.018114425343795
-2.6520744063146577,-9.369978179819405,1.0089169225193895,1.0023857828465252
-4.408215279438966,-9.048154014968677,1.7354364909790003,1.0341855292497317
-1.8099407841776485,-9.895881277208579,0.557567943290701,0.9331748216689376
-1.8208564186807374,-9.888536760851524,0.5574834992619508,0.9502720061786548
-2.472684219935602,-9.412436192685345,0.8525859778502165,0.9997371953771672
-1.5781330059943555,-10.484948051465647,0.504697628019042,0.8645383156191163
-1.7329678581627905,-10.019922575163179,0.509775206329686,0.9284274564124607
-2.1361617366100294,-9.576588577137812,0.6999071183174531,1.0112886217795467
-1.966582725431871,-9.710151008720157,0.6290633827822792,0.9841179865161357
-5.417591438165123,-8.91308098460509,1.9663340944888912,1.0018236057145216
-1.7636720810453017,-9.992792601425478,0.5444381696609385,0.9013044753574458
-4.027251649895052,-9.114942812224974,1.575508625500646,1.0168288399805687
-1.564445511551664,-10.508779430033796,0.49484352697482314,0.84780318219381
-1.6534957054840607,-10.222541474464192,0.5098302293658455,0.9302010249093778
-2.216271104308498,-9.51429975308038,0.7531516684652677,1.0197457509830474
-3.664760044863427,-9.16596901731169,1.4361563702502653,1.000439900915718
-1.7974484350170374,-9.953320083955344,0.5252591461001974,0.9572723800125383
-1.6177556482572923,-10.394256034212981,0.48628983715202645,0.8859597656906543
-2.144653203749257,-9.550607124279923,0.7313025525255094,0.9856831203964079
-5.623726686428112,-8.889413060701841,2.098459063928931,1.0190488098970407
-1.9468096213081707,-9.744520408908015,0.6088439777855349,0.944456246631723
-2.305998525587609,-9.485036842926984,0.8041727616982455,0.980899370550159
-2.8200870999613072,-9.327319236348599,1.076985150314932,0.9857896260323568
