utility,reliability
0.8046766043839227,0.5151515151515154
1.3716309720095572,0.1414141414141414
1.526565665117831,0.08080808080808081
0.6432123463991094,0.6565656565656561
0.8188027129892891,0.49494949494949525
0.6585315838380293,0.6464646464646461
1.3457408228615386,0.15151515151515152
0.7025249173354827,0.5858585858585857
1.1517783210209211,0.2525252525252526
0.9758688144483326,0.38383838383838403
1.2557010323565676,0.19191919191919196
1.4370234786669023,0.1111111111111111
0.9170641314715045,0.4242424242424245
1.3187421632468777,0.17171717171717174
1.0313076336353064,0.3333333333333335
0.8370795551457219,0.48484848484848514
1.3973851330289826,0.1313131313131313
0.8389557626070933,0.47474747474747503
1.2135837566750658,0.21212121212121218
1.4987655386814738,0.09090909090909091
1.2348837490942657,0.20202020202020207
0.8881403957004943,0.4343434343434346
1.2733762634907095,0.18181818181818185
1.3206798550225622,0.16161616161616163
1.4206753520025663,0.1212121212121212
1.1278068572310846,0.2626262626262627
1.197583756675066,0.2222222222222223
0.7761113335082738,0.5252525252525254
0.7504612506832263,0.5454545454545455
0.5264067750548599,0.999999999999998
1.1033693242472495,0.28282828282828293
1.0846957979396892,0.29292929292929304
1.1885664353854641,0.24242424242424251
1.5524130606014739,0.07070707070707072
0.879800646115957,0.4545454545454548
0.8603217416193103,0.4646464646464649
1.0069106053431667,0.3535353535353537
0.7567212732999797,0.5353535353535355
0.9205227869596162,0.40404040404040426
0.8094166767060136,0.5050505050505053
1.475795540497538,0.10101010101010101
0.9188674077303525,0.41414141414141437
0.535910267005261,0.6969696969696964
0.7161558510052767,0.5757575757575757
0.7265708878176452,0.5656565656565656
1.0471783010033437,0.31313131313131326
1.5564130606014739,0.060606060606060615
0.6840803995203776,0.6060606060606059
