utility,reliability
0.6215699985625169,0.6060606060606059
1.3969981412013108,0.1313131313131313
0.7477296819011646,0.5353535353535355
1.4499917357825225,0.1111111111111111
0.8560065416193103,0.4646464646464649
1.3716309720095572,0.1414141414141414
0.8114355679989538,0.49494949494949525
1.1486701971105515,0.24242424242424251
1.0464349214381095,0.28282828282828293
1.6195915292452765,0.09090909090909091
0.5237227569887996,0.999999999999998
1.2557010323565676,0.19191919191919196
1.3051931864812676,0.16161616161616163
0.8700738621468649,0.4444444444444447
0.5261735680017648,0.7474747474747466
1.2187335772202672,0.21212121212121218
0.7733704468280661,0.5252525252525254
1.197583756675066,0.2222222222222223
1.019293608228381,0.32323232323232337
0.875950775840887,0.4343434343434346
0.7094121645123163,0.5656565656565656
0.7818215140920398,0.5151515151515154
1.0845355067014915,0.2727272727272728
1.2344288729214656,0.20202020202020207
1.2802107811939691,0.18181818181818185
0.8369671189367628,0.47474747474747503
0.897037886098196,0.4242424242424245
1.4607056009013926,0.10101010101010101
1.2899800727385062,0.17171717171717174
1.347268342717797,0.15151515151515152
