epsilon_progress,nfe
0,0
10,100
41,1196
84,2287
121,3385
133,4476
154,5574
173,6670
201,7768
220,8864
234,9960
243,11075
243,12079
244,13083
245,14087
246,15094
248,16098
251,17104
251,18111
251,19116
251,20121
251,21125
252,22131
252,23135
252,24140
252,25148
253,26154
253,27160
253,28164
254,29171
