upstream_flooding,water_demand,upstream_flooding_std,water_demand_std
-5.409448153106086,-8.931243135469362,2.0398992707940495,0.9819050564462957
-1.9780746983201112,-9.680907827969868,0.6078946626483676,0.9265850600439816
-1.66906897266646,-10.22037734856353,0.502914863880918,0.8545783639129804
-2.8665725585444344,-9.325362684329612,1.097359001329594,1.006818326043271
-2.895765603617186,-9.32087626334803,1.1420610925529395,1.0104618585705691
-2.4911956945109397,-9.415578179819406,0.9242465005852382,1.0081989165771839
-1.8268089169090203,-9.887418423334456,0.5624850258305961,0.9320052200582876
-1.920512818459922,-9.75091207693172,0.6054606644406779,0.9789907040347512
-1.571876795603857,-10.504654350518663,0.4841437176022524,0.8667665732751788
-1.600611738675068,-10.420383131135948,0.49372095749200606,0.8502070815486401
-1.6915131580256688,-10.138428045471677,0.5149434196373143,0.9033071593461681
-1.6222016267289328,-10.275144197294901,0.4777107473082568,0.8940175995410486
-1.5804955599242425,-10.488619547314574,0.5016508978601162,0.8631350047661559
-1.8955904997391562,-9.784160035263504,0.6006918080131067,0.9601478518619624
-2.986119422614955,-9.30506452174898,1.128529586843587,1.006718053746127
-1.7194537464080086,-10.086075904502406,0.5214317281038072,0.9330766915964471
-1.55767955090406,-10.518864787429266,0.49480121070664257,0.8481350546492454
-2.456912996068013,-9.428708502290005,0.9041357515527859,0.9970764442460099
-1.564445511551664,-10.508779430033796,0.49484352697482314,0.84780318219381
-2.2224437537068544,-9.532214208848314,0.753522228618909,1.0019427548998576
-1.8285389991866372,-9.861290225678527,0.5581268722235548,0.94183826744766
-1.5766193004266256,-10.491152161319944,0.5028271310725487,0.8577052054287231
-1.7270687476153015,-10.073773177051972,0.5299008414443367,0.9143276212145807
-3.5909357477201476,-9.159228407910497,1.4277346429600666,1.0239525593229426
-1.9286370797700452,-9.745055627334667,0.6190103072304134,0.925458828771799
-2.211649016593942,-9.533159674007962,0.7312551106099838,0.9625071667500082
-1.5515651537761783,-10.559255725350745,0.4849028615708087,0.87069625986113
-1.6021433212272673,-10.420194482672347,0.5093039301542152,0.8625462338739887
-1.6699845395092447,-10.195685512725358,0.4937627523227806,0.8709959580324889
-3.162490154916985,-9.27059510228857,1.2184183005864169,0.9795961136693758
-2.3241542621755693,-9.461858414942899,0.8133958437718026,1.0065770579299833
-1.7825463655434672,-9.950570469806712,0.541083877905105,0.934780898858128
-2.6620928188725768,-9.357860758973445,1.0572391656999571,0.9739807040615677
-2.201949246201536,-9.5353230173936,0.7448632946230648,0.9825605019017855
-1.7233938377078357,-10.082966224110404,0.5322586277707966,0.9111209103906441
-1.9917040156646049,-9.664158470031584,0.6521407203915777,0.9328452238870932
-2.0305904031484174,-9.621746165433734,0.659771841254347,0.9735101550667701
-1.8424340208890937,-9.82835371393703,0.5804444660330679,0.9818293262125217
-2.255227272390957,-9.512768939257755,0.7993890028775651,0.9655211152651209
-2.9168174704171803,-9.317927742202173,1.0816663041259946,1.0092164588015289
-1.7326718994586883,-10.023942472291083,0.5125065164230368,0.9060327328398807
-1.9336807129652647,-9.73732609489724,0.5978833836916244,0.9846510459171958
-5.314708927188205,-8.94415546491641,1.9765345773592207,1.0273040899852288
-1.582756189541109,-10.472052424315258,0.4899787800684185,0.8234580807620809
-1.866557633166993,-9.810830251657265,0.5968689599180736,0.9735085354351491
-1.8351611855202785,-9.839482419547577,0.5408471219307457,0.9162545915303016
-4.808745465096089,-9.018358277176747,1.8953038618201616,0.989725881994372
-5.124861994177053,-8.951797925550268,1.9040221227617744,1.0069337415494701
-2.8036471579262754,-9.33411314442213,1.0908742543653782,0.9868548536920041
-1.7253705822039513,-10.075889923822128,0.5166589392288766,0.9136470514964825
-2.423547291347013,-9.431884252056378,0.8445056673794403,0.9773029954964731
-3.309051830639026,-9.243949295123844,1.3262475896479713,0.9893407620713007
-1.9753509519805263,-9.704166322618375,0.6396894201214025,0.9452890684989225
-4.43071495323269,-9.040291568466484,1.7327708638541626,0.9762038981424643
-1.6420516425223173,-10.240069953174567,0.5040814065466659,0.8383026889855953
-1.6848360557176465,-10.160467626977377,0.5003007592298132,0.8872679210561367
-3.5704108815655062,-9.197065489752836,1.4413226116830635,1.0343371893057507
-5.293230279173374,-8.95154511925614,1.9111063497499388,0.9782116800827085
-2.819177225371637,-9.331763849784894,1.111931921400748,0.9957966307503309
-1.6691814984088078,-10.211982858158914,0.5204674900418895,0.8864554027032064
-2.7065998608708277,-9.350404511087945,1.0642239045031063,0.9821775138493465
-1.6975294491279165,-10.133387284877688,0.5256280299254822,0.9169726369411321
-2.5211907365187716,-9.411261720341354,0.8877469685031482,0.9773419545490951
-4.054851465040075,-9.0761233096912,1.5846905788106642,1.0035434687204183
-5.513933966504466,-8.928111867924466,1.9026260918326912,0.9918908292585693
-1.7913027422035337,-9.893896742156414,0.5599016097816105,0.9237190072385454
-4.930037926103298,-9.012027827534148,1.8142426394348445,1.0102300320424717
-1.6033496343478264,-10.413031583635389,0.48786837239448405,0.8966214237562301
-4.601128217171503,-9.022649339573102,1.7628664188939462,0.9892771988088044
-3.372549564946418,-9.216431660649665,1.3877586522915353,0.9874596509954545
-2.1033257779790135,-9.568313263109424,0.7076968051489491,0.975668543992618
-3.902709458914919,-9.139217435012485,1.533670972079806,0.9499813118852404
-1.8798410246984236,-9.802975005156968,0.5843658460951167,0.961384951026938
-1.5642764837197323,-10.509334302653821,0.4800571819550355,0.8081179308946089
-1.5530812317273208,-10.557386974362679,0.4855394122418796,0.8729891298744424
