epsilon_progress,nfe
0,0
18,100
62,1193
109,2285
168,3382
217,4476
266,5573
319,6668
374,7767
418,8866
452,9963
488,11060
529,12152
553,13251
581,14251
608,15349
629,16445
658,17538
692,18630
722,19726
736,20879
750,22041
771,23201
795,24363
822,25521
849,26675
873,27835
892,28994
916,30152
932,31308
956,32467
989,33628
1004,34787
1032,35946
1059,37106
1073,38264
1103,39420
1127,40581
1147,41741
1164,42901
1187,44060
1205,45217
1228,46378
1246,47538
1267,48696
1282,49857
1306,51015
1317,52172
1338,53330
1357,54490
1375,55650
1391,56807
1411,57967
1431,59125
1450,60283
1471,61444
1490,62606
1516,63764
1531,64922
1545,66084
1562,67239
1579,68399
1591,69557
1601,70717
1615,71878
1626,73038
1644,74197
1657,75352
1668,76512
1683,77670
1698,78829
1707,79977
1722,81134
1726,82291
1737,83449
1746,84608
1759,85768
1770,86927
1777,88081
1787,89240
1798,90398
1810,91556
1818,92718
1830,93879
1844,95040
1853,96194
1861,97354
1871,98513
1883,99673
1896,100830
1911,101987
1921,103207
1924,104322
1925,105441
1928,106560
1933,107680
1940,108800
1944,109916
1951,111033
1958,112152
1966,113270
1973,114390
1984,115508
1992,116627
2001,117743
2012,118863
2020,119982
2026,121101
2030,122220
2041,123340
2053,124460
2058,125580
2063,126698
2070,127811
2078,128930
2088,130050
2093,131166
2096,132282
2100,133397
2105,134517
2109,135631
2116,136749
2124,137867
2135,138986
2138,140106
2147,141225
2155,142345
2167,143463
2172,144582
2179,145700
2187,146818
2192,147937
2205,149056
2212,150174
2219,151292
2227,152409
2233,153527
2246,154647
2259,155766
2265,156884
2272,158004
2281,159121
2290,160238
2300,161357
2306,162475
2315,163594
2325,164710
2334,165830
2338,166948
2346,168067
2355,169185
2364,170305
2375,171419
2381,172539
2386,173658
2398,174778
2408,175896
2417,177012
2423,178130
2427,179248
2431,180366
2437,181485
2442,182604
2453,183723
2457,184841
2458,185956
2464,187075
2470,188191
2477,189311
2483,190429
2487,191548
2493,192667
2501,193781
2509,194899
2515,196019
2517,197134
2522,198253
2528,199369
2534,200485
2540,201604
2549,202721
2555,203840
2560,204959
2567,206073
2570,207188
2577,208306
2582,209422
2588,210541
2596,211659
2600,212773
2603,213893
2609,215012
2615,216130
2619,217249
2622,218367
2626,219486
2632,220605
2641,221722
2644,222840
2647,223959
2655,225077
2660,226196
2670,227315
2679,228432
2682,229550
2691,230665
2699,231781
2703,232900
2705,234019
2713,235138
2718,236249
2724,237364
2727,238482
2731,239599
2735,240716
2746,241835
2750,242954
2755,244071
2758,245189
2762,246305
2764,247422
2767,248539
2771,249655
2772,250771
2774,251888
2778,253001
2785,254111
2787,255226
2793,256341
2800,257450
2804,258566
2810,259678
2813,260796
2823,261915
2829,263033
2831,264152
2835,265271
2844,266390
2849,267508
2856,268622
2864,269735
2870,270852
2873,271969
2875,273082
2876,274200
2882,275320
2886,276438
2895,277557
2899,278677
2904,279795
2905,280914
2912,282032
2913,283151
2916,284268
2921,285386
2924,286502
2929,287619
2934,288736
2938,289854
2944,290971
2948,292089
2954,293209
2958,294324
2963,295440
2969,296557
2975,297673
2980,298791
2984,299909
2987,301027
2990,302143
2991,303260
2994,304376
3002,305496
3007,306611
3009,307731
3016,308849
3020,309968
3024,311088
3028,312204
3028,313321
3032,314435
3036,315554
3041,316672
3045,317789
3047,318904
3050,320021
3051,321135
3054,322250
3058,323370
3060,324490
3062,325608
3063,326668
3064,327788
3066,328908
3068,330026
3074,331144
3076,332257
3079,333373
3083,334493
3087,335612
3091,336730
3097,337849
3100,338966
3100,340085
3108,341203
3112,342322
3119,343440
3127,344559
3129,345673
3135,346793
3138,347912
3143,349029
3149,350146
3153,351262
3157,352379
3160,353497
3163,354611
3167,355725
3173,356837
3175,357952
