epsilon_progress,nfe
0,0
19,100
59,1199
116,2297
170,3392
220,4487
268,5581
326,6671
374,7768
410,8862
462,9954
510,11052
543,12151
578,13245
615,14341
648,15436
696,16532
740,17628
782,18726
820,19825
854,20923
896,22019
923,23116
951,24215
984,25309
1006,26309
1037,27405
1061,28497
1084,29594
1117,30691
1146,31789
1166,32885
1200,33982
1224,35080
1252,36175
1274,37269
1296,38367
1313,39466
1319,40588
1333,41650
1345,42710
1366,43774
1383,44828
1393,45892
1401,46952
1418,48014
1429,49075
1445,50136
1462,51200
1478,52257
1490,53318
1507,54379
1524,55441
1541,56501
1551,57559
1565,58615
1577,59670
1589,60731
1610,61792
1621,62855
1634,63913
1647,64976
1661,66038
1677,67100
1696,68159
1712,69219
1724,70282
1733,71345
1748,72409
1769,73472
1783,74530
1791,75591
1803,76653
1812,77716
1829,78778
1833,79842
1841,80904
1850,81966
1854,83024
1862,84084
1874,85145
1882,86205
1892,87268
1901,88331
1911,89391
1920,90450
1927,91510
1934,92571
1943,93631
1956,94690
1969,95752
1979,96814
1991,97877
2003,98937
2016,99999
2033,101054
2038,102117
2049,103180
2056,104243
2063,105306
2070,106368
2078,107429
2087,108488
2095,109550
2101,110612
2112,111675
2125,112738
2131,113801
2147,114862
2154,115926
2160,116988
2169,118050
2177,119110
2181,120168
2188,121230
2191,122289
2196,123350
2200,124410
2208,125472
2218,126532
2225,127593
2233,128652
2237,129716
2246,130776
2252,131838
2255,132897
2257,133960
2264,135021
2272,136084
2280,137145
2289,138207
2294,139266
2299,140322
2307,141385
2319,142447
2325,143507
2332,144565
2345,145626
2349,146687
2353,147749
2359,148807
2362,149870
2362,150928
2368,151992
2375,153051
2379,154110
2382,155172
2387,156233
2393,157297
2400,158357
2406,159416
2415,160476
2416,161535
2424,162596
2430,163659
2437,164720
2447,165784
2455,166846
2459,167909
2469,168970
2479,170032
2481,171095
2488,172157
2494,173215
2502,174276
2510,175336
2515,176391
2522,177449
2528,178507
2535,179569
2540,180632
2545,181693
2552,182756
2557,183817
2562,184875
2572,185933
2581,186994
2589,188054
2596,189111
2598,190173
2603,191235
2607,192287
2611,193485
2620,194682
2623,195881
2631,197078
2643,198276
2650,199276
2653,200473
2663,201671
2669,202671
2675,203870
2686,205069
2691,206069
2703,207267
2713,208464
2719,209662
2725,210662
2731,211858
2734,213056
2742,214253
2748,215449
2752,216449
2755,217644
2761,218837
2772,220034
2774,221232
2778,222430
2786,223625
2793,224823
2801,226018
2808,227210
2809,228401
2811,229582
2817,230764
2823,231959
2832,233155
2836,234354
2843,235552
2847,236747
2853,237747
2855,238943
2860,239943
2867,241134
2870,242332
2877,243527
2883,244724
2888,245921
2894,247117
2901,248314
2905,249513
2912,250710
2917,251909
2921,252909
2925,254107
2930,255305
2940,256504
2943,257504
2948,258504
2953,259703
2958,260899
2965,261899
2968,262899
2972,264096
2974,265096
2977,266293
2979,267490
2986,268687
2994,269884
2997,271083
3001,272281
3003,273480
3007,274674
3010,275674
3014,276872
3019,278071
3026,279267
3028,280465
3032,281661
3035,282859
3040,284051
3042,285247
3048,286442
3052,287639
3061,288837
3065,289837
3069,291034
3071,292231
3077,293425
3079,294621
3087,295816
3094,297011
3103,298201
3108,299398
3115,300597
3118,301796
3123,302995
3123,304191
3128,305390
3131,306586
3133,307781
3136,308977
3141,310175
3145,311371
3146,312566
3150,313763
3155,314763
3157,315962
3160,316962
3170,318157
3171,319157
3175,320351
3178,321550
3185,322747
3188,323946
3190,325144
3193,326340
3199,327534
3203,328731
3204,329924
3207,331122
3211,332319
3217,333513
3224,334710
3228,335906
3233,336906
3237,338104
3240,339297
3241,340494
3248,341685
3253,342883
3254,344078
3257,345272
3259,346469
3261,347666
3265,348863
3273,350057
3274,351252
3282,352447
3286,353645
3290,354844
3295,356039
3300,357233
3305,358426
3306,359620
3306,360816
3314,362009
3320,363206
3323,364404
3325,365598
3330,366794
3332,367991
3333,369185
3341,370382
3345,371568
3349,372761
3354,373955
3358,375150
3362,376348
3367,377545
3374,378740
3376,379933
3380,381130
3384,382327
3390,383518
3393,384712
3398,385909
3401,387105
3408,388298
3411,389495
3414,390692
3415,391894
3415,392963
3415,394031
3415,395093
3416,396163
3420,397231
3422,398299
3424,399364
3426,400432
3429,401496
3432,402564
3433,403633
3437,404702
3440,405772
3446,406842
3448,407910
3456,408977
3464,410047
3466,411113
3469,412180
3472,413248
3476,414317
3481,415385
3484,416450
3491,417516
3495,418586
3504,419653
3504,420719
3508,421782
3515,422850
3516,423915
3517,424984
3521,426049
3523,427115
3527,428182
3528,429249
3529,430315
3533,431383
3537,432447
3540,433514
3544,434580
3550,435645
3553,436714
3553,437780
3556,438847
3562,439915
3566,440984
3568,442054
