utility,reliability
0.9724996336353063,0.3636363636363638
1.184760342753594,0.2222222222222223
1.0660875828214555,0.30303030303030315
0.5260188977220329,0.999999999999998
0.8700738621468649,0.4444444444444447
1.4141210874492334,0.1212121212121212
1.0268342438603972,0.3333333333333335
1.095349464412367,0.28282828282828293
0.7761113335082738,0.5252525252525254
0.7322116870608206,0.5555555555555556
0.9246716993713955,0.40404040404040426
0.867720646115957,0.4545454545454548
1.5231626130275038,0.08080808080808081
0.7429454840791986,0.5454545454545455
0.8301974289870213,0.48484848484848514
1.390160822731624,0.1313131313131313
1.1550289542395926,0.2323232323232324
0.8497328944056673,0.4646464646464649
0.7934166767060136,0.5151515151515154
0.9979026201952188,0.3434343434343436
0.8114355679989538,0.49494949494949525
1.362944217651883,0.1414141414141414
1.4987655386814738,0.09090909090909091
0.8805567356477911,0.4343434343434346
1.446656744734002,0.1111111111111111
0.6840803995203776,0.6060606060606059
0.7216312772369159,0.5656565656565656
1.265734826782119,0.19191919191919196
0.6432123463991094,0.6565656565656561
0.9554846550883327,0.39393939393939414
1.2240210323565675,0.21212121212121218
1.4668708741505454,0.10101010101010101
0.7567212732999797,0.5353535353535355
0.8086766043839227,0.5050505050505053
1.13282629688478,0.24242424242424251
1.251548391458506,0.20202020202020207
1.2834578915647774,0.16161616161616163
1.0989126514939809,0.2626262626262627
1.5444130606014739,0.07070707070707072
1.3354512370754703,0.15151515151515152
1.5564130606014739,0.060606060606060615
